13.0468151687048,14.7411524132184
13.4085201853932,13.7632696002405
14.1959148124549,15.8531811298281
14.914700765313,16.1742598671581
13.5766996051752,14.0428494375565
13.9224025075003,13.4064689366608
12.822131639031,14.2231878238016
15.6763661470048,15.8916913721999
16.1628753248224,16.2029980744664
12.6664509490917,14.8990837351338
13.9845496230019,12.9580082158546
14.0614604310936,14.5490887428263
13.389886712159,15.5620214178775
13.3935047462334,15.6269879418888
13.9790092609981,13.2806149426634
14.1679125872342,14.4658382850758
13.9617614528366,14.751824212549
14.4589973535504,15.0701856299712
14.5847637187871,15.827434237857
12.0742707361913,13.0671108979651
13.5491294044492,15.5382767698206
13.9862504187922,14.7877630358368
14.9699194204924,16.5183049301589
14.2557659665841,15.294272774207
15.3342500010801,16.1246998895264
15.6350486977769,16.4909447666381
13.620812917123,15.4594752505877
14.8154848470923,15.3395652660358
14.5931897285733,14.6123810567122
14.4890675471242,15.6408736817729
15.5270480117145,14.6356803122617
13.9750670735879,14.7653153292765
12.9536495438184,14.8232851208758
12.887874442148,15.07607810133
16.0217896056557,16.2574699181608
14.9262927071427,16.2972507243419
12.4655940036308,14.183212117536
14.0846627810771,14.4419220320404
14.5371752254577,14.2422424811318
14.2225085160185,15.4238618761034
14.5190849597872,13.9987169899344
13.1197143361617,14.6608184589837
14.5108889424642,15.3046514868237
14.1826242640745,15.3938896849634
14.7165184492628,15.7336966747778
13.8345469985392,16.1713803444119
16.0007617918264,14.692329703202
14.1270271524289,15.9146277474798
13.8457854685503,14.3413934886117
15.414261100641,16.2424318246363
13.2527372669616,15.0086136393353
13.6684022601576,14.3588603567385
13.7753477392177,14.7380851220381
14.1258234264092,14.9298092262449
14.5472460432432,15.6333944514067
14.1525807711249,14.5362269652179
14.1264816113163,15.3446759127685
14.2632465830406,14.9855691808711
14.773243318624,15.2529947377432
14.2096993368644,16.1457256907171
13.260655152992,15.480162144116
14.2527335086724,15.0313436066384
12.9212444679139,13.1932154014236
13.852431292546,13.3321311058061
13.9685680030297,13.1982123671421
13.2520698197519,15.368463902946
13.704496339627,13.2143130197687
14.5087472134072,15.4605165216101
15.6904269563835,16.4816885197814
12.9559819198252,12.4370300589733
13.5931260404173,14.8418990261164
15.1287463863144,17.1498122261388
14.2670503667026,15.675519736395
15.6614505451442,14.8114645145741
14.339626727971,15.4920229771003
14.2761765458781,14.7059069325081
14.8604907233534,15.5900077902769
14.1041447962335,15.1805045637764
15.9882828638198,15.6210518702849
13.4747358279246,15.5930714191753
